1.000000000000000000e+00 5.766381509602069855e-04 5.676644515991210938e+01 1.172101783752441406e+01 3.829862833023071289e+00 1.210370349884033203e+01 5.718032480217516422e-05 4.884957122802734375e+01 1.002547073364257812e+01 4.526309490203857422e+00 1.112624645233154297e+01 7.821666076779365540e-05 2.416768836975097656e+01 6.455877780914306641e+00 3.920502185821533203e+00 5.686955451965332031e+00 1.332700485363602638e-04 2.590256690979003906e+01 1.017977428436279297e+01 6.712900638580322266e+00 8.657051086425781250e+00 5.934920045547187328e-05 3.488295364379882812e+01 7.742186069488525391e+00 5.104637145996093750e+00 7.902101039886474609e+00 0.000000000000000000e+00 4.087748336791992188e+01 7.896964550018310547e+00 7.505998134613037109e+00 6.933823585510253906e+00 7.195284962654113770e-02 3.575640869140625000e+01 9.954372406005859375e+00 6.634705543518066406e+00 9.800555229187011719e+00 9.582514874637126923e-03 3.111664199829101562e+01 1.192835521697998047e+01 4.036827564239501953e+00 1.280285739898681641e+01 0.000000000000000000e+00 5.071385574340820312e+01 1.032900238037109375e+01 5.894180297851562500e+00 1.313957309722900391e+01 0.000000000000000000e+00 4.693024826049804688e+01 9.763619422912597656e+00 1.328044319152832031e+01 7.164128780364990234e+00 2.408683030807878822e-06 5.655159759521484375e+01 1.183528518676757812e+01 1.464987659454345703e+01 5.892853736877441406e+00 3.616301692090928555e-04 2.137672424316406250e+01 9.318632125854492188e+00 5.547307491302490234e+00 7.008903980255126953e+00 1.940654218196868896e-02 8.354473114013671875e+01 1.549375152587890625e+01 5.557245254516601562e+00 1.662416076660156250e+01 8.438463509082794189e-02 6.121788406372070312e+01 1.846676445007324219e+01 2.692947864532470703e+00 2.325699424743652344e+01 2.810108242556452751e-03 1.705849151611328125e+02 2.856645965576171875e+01 3.359286308288574219e+00 4.578399658203125000e+01 1.943645300343632698e-03 3.050221443176269531e+01 7.044379234313964844e+00 7.564379215240478516e+00 4.670023441314697266e+00 3.000274300575256348e-01 5.564110946655273438e+01 1.640958023071289062e+01 2.819613456726074219e+00 1.133987236022949219e+01 9.784954600036144257e-03 4.876120758056640625e+01 1.338794994354248047e+01 4.992192268371582031e+00 1.551521110534667969e+01 9.085792698897421360e-04 4.122782135009765625e+01 1.238796424865722656e+01 3.391949176788330078e+00 1.235725688934326172e+01 7.217989186756312847e-04 3.054877090454101562e+01 7.195550441741943359e+00 6.179376125335693359e+00 7.533775329589843750e+00 3.059002337977290154e-04 2.035411071777343750e+01 7.699534893035888672e+00 4.836455821990966797e+00 6.171098232269287109e+00 2.334122061729431152e-01 1.408999729156494141e+01 7.802585124969482422e+00 4.949635028839111328e+00 4.465615272521972656e+00 2.382479980587959290e-02 2.763708305358886719e+01 7.212741374969482422e+00 7.151684284210205078e+00 5.188963413238525391e+00 4.585058242082595825e-02 2.057174873352050781e+01 8.318395614624023438e+00 4.992405891418457031e+00 5.752590656280517578e+00 4.892466822639107704e-04 2.707043647766113281e+01 6.617638587951660156e+00 5.286537170410156250e+00 3.393680095672607422e+00 7.164141279645264149e-04 3.694146347045898438e+01 1.550029277801513672e+01 1.071574497222900391e+01 2.998291015625000000e+00 1.945905089378356934e-01 1.517045211791992188e+01 6.850855350494384766e+00 3.463659286499023438e+00 2.483859062194824219e+00 2.534458972513675690e-02 1.399614048004150391e+01 5.022035598754882812e+00 4.681238651275634766e+00 2.023189067840576172e+00 2.076425123959779739e-03 1.479715061187744141e+01 4.192766666412353516e+00 4.790877342224121094e+00 1.736930966377258301e+00 9.589011315256357193e-04 3.074269294738769531e+01 9.519614219665527344e+00 1.100006294250488281e+01 2.704959630966186523e+00 1.034304201602935791e-01 1.120319461822509766e+01 6.337664127349853516e+00 3.597766160964965820e+00 2.211605787277221680e+00 3.890960663557052612e-02 1.331138706207275391e+01 5.269473552703857422e+00 3.464027643203735352e+00 3.080136775970458984e+00 8.839811384677886963e-02 1.027585601806640625e+01 4.504899978637695312e+00 3.282988786697387695e+00 3.205955982208251953e+00 2.480588667094707489e-02 8.141808509826660156e+00 3.455955743789672852e+00 2.473138570785522461e+00 2.415326356887817383e+00 6.080879271030426025e-02 8.994445800781250000e+00 4.927045345306396484e+00 3.056641340255737305e+00 3.094674587249755859e+00 5.596135556697845459e-02 6.981623172760009766e+00 3.617339372634887695e+00 2.549321651458740234e+00 2.590037345886230469e+00 3.765528276562690735e-02 8.423800468444824219e+00 4.563471317291259766e+00 2.991482257843017578e+00 2.519883632659912109e+00 2.129742503166198730e-02 8.244148254394531250e+00 3.422494888305664062e+00 2.518193960189819336e+00 2.481635570526123047e+00 1.825076341629028320e-01 1.233870601654052734e+01 4.745740413665771484e+00 3.218296766281127930e+00 3.710722208023071289e+00 3.954749926924705505e-02 7.882148265838623047e+00 4.481233119964599609e+00 2.598231315612792969e+00 2.763301849365234375e+00 2.408912181854248047e-01 1.030706024169921875e+01 4.544603824615478516e+00 3.020274877548217773e+00 1.979129910469055176e+00 1.179420113563537598e+00 1.133937263488769531e+01 5.729398727416992188e+00 2.778557062149047852e+00 2.730506658554077148e+00 1.030891537666320801e-01 9.554883003234863281e+00 4.650589466094970703e+00 3.963307619094848633e+00 2.380245685577392578e+00 3.937588259577751160e-02 8.061453819274902344e+00 3.575025320053100586e+00 2.755143642425537109e+00 2.204547405242919922e+00 1.421026140451431274e-01 1.455337715148925781e+01 4.678473472595214844e+00 3.908630609512329102e+00 2.423935413360595703e+00 8.587187528610229492e-02 1.344072818756103516e+01 4.985861778259277344e+00 2.782995462417602539e+00 2.419568777084350586e+00 1.348153054714202881e-01 1.235285186767578125e+01 5.440421581268310547e+00 2.864138841629028320e+00 3.080327272415161133e+00 5.996831059455871582e-01 1.078515815734863281e+01 4.606485843658447266e+00 3.386768817901611328e+00 2.190610408782958984e+00 2.499463222920894623e-02 1.415624332427978516e+01 4.783865928649902344e+00 4.626617431640625000e+00 2.342923402786254883e+00 5.779576674103736877e-02 1.121553993225097656e+01 4.524235248565673828e+00 2.959207773208618164e+00 3.707565546035766602e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.532638888888889106e+00 3.873263888888888840e+00 3.898090277777777946e+00 3.236631944444444464e+00 5.395833333333333037e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 5.978645833333333215e+00 3.464409722222222321e+00 3.444618055555555447e+00 2.743576388888889106e+00 4.498958333333333393e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 8.738020833333333570e+00 3.865798611111110894e+00 3.886458333333333126e+00 3.070138888888888751e+00 4.972222222222222321e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 8.920833333333332504e+00 4.152604166666666430e+00 4.207118055555555181e+00 3.291493055555555713e+00 5.512673611111111427e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.274826388888888884e+00 1.371874999999999956e+00 1.449305555555555625e+00 1.129513888888888928e+00 1.952951388888888973e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.889583333333333393e+00 2.102777777777777857e+00 2.158333333333333215e+00 1.473784722222222232e+00 2.751909722222222410e+00 2.547880208333333201e+02 2.547880208333333201e+02 2.547880208333333201e+02 1.725972222222222285e+01 7.036284722222221788e+00 7.087847222222221966e+00 4.945833333333333748e+00 7.301388888888888928e+00 1.509060763888888914e+02 1.509060763888888914e+02 1.509060763888888914e+02 1.125920138888888822e+01 4.445486111111111249e+00 4.412673611111110894e+00 3.227951388888889106e+00 4.535590277777777679e+00 1.433649305555555600e+02 1.433649305555555600e+02 1.433649305555555600e+02 8.571527777777777857e+00 2.270833333333333481e+00 2.193923611111110894e+00 1.584895833333333393e+00 2.504513888888888928e+00 6.803420138888888857e+01 6.803420138888888857e+01 6.803420138888888857e+01 6.598090277777777679e+00 2.101562500000000000e+00 2.091840277777777590e+00 1.365798611111111116e+00 1.987326388888888795e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.241753472222222143e+01 5.524131944444444109e+00 5.550868055555555181e+00 4.910069444444444819e+00 9.721527777777778212e+00 2.535168402777777885e+02 2.535168402777777885e+02 2.535168402777777885e+02 8.848611111111111427e+00 3.904513888888888840e+00 3.913368055555555447e+00 3.382812500000000000e+00 7.174131944444444464e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 4.264062499999999645e+00 2.382118055555555447e+00 2.398958333333333304e+00 2.161111111111110983e+00 4.772222222222222143e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.248437500000000089e+00 2.037673611111110894e+00 2.049131944444444464e+00 1.768055555555555491e+00 4.059027777777777679e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 5.785937500000000178e+00 3.608680555555555447e+00 3.569618055555555447e+00 3.195138888888888751e+00 5.289236111111111249e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 5.521701388888889284e+00 3.136805555555555625e+00 3.035243055555555625e+00 2.717881944444444642e+00 4.647569444444444642e+00 2.479743055555555600e+02 2.479743055555555600e+02 2.479743055555555600e+02 1.310538194444444393e+01 4.666666666666666963e+00 4.571006944444444109e+00 3.764236111111110894e+00 7.469444444444444109e+00 2.169671874999999943e+02 2.169671874999999943e+02 2.169671874999999943e+02 1.461111111111111072e+01 3.747048611111110983e+00 3.792013888888889017e+00 3.095833333333333215e+00 6.657118055555555358e+00 2.495487847222222229e+02 2.495487847222222229e+02 2.495487847222222229e+02 6.625000000000000000e+00 1.820312500000000000e+00 1.888541666666666563e+00 1.621527777777777679e+00 3.643923611111111072e+00 1.701293402777777715e+02 1.701293402777777715e+02 1.701293402777777715e+02 2.975347222222222143e+00 1.380729166666666563e+00 1.414583333333333304e+00 1.208506944444444509e+00 2.352604166666666607e+00 2.180972222222222285e+02 2.180972222222222285e+02 2.180972222222222285e+02 2.253628472222222356e+01 8.044965277777777146e+00 8.106076388888888928e+00 6.467708333333333393e+00 1.172986111111111107e+01 2.514505208333333428e+02 2.514505208333333428e+02 2.514505208333333428e+02 3.277725694444444571e+01 1.329010416666666750e+01 1.333958333333333357e+01 1.059079861111111143e+01 1.819427083333333428e+01 2.538883680555555600e+02 2.538883680555555600e+02 2.538883680555555600e+02 2.791354166666666714e+01 9.845833333333333215e+00 9.999826388888889639e+00 8.169097222222221788e+00 1.469322916666666679e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.475086805555555713e+01 9.914583333333332860e+00 1.008819444444444358e+01 8.836458333333332860e+00 1.498385416666666714e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.143923611111111072e+01 9.479513888888888573e+00 9.536805555555556424e+00 8.026388888888888573e+00 1.590850694444444358e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.051440972222222214e+01 8.464756944444443931e+00 8.467187499999999645e+00 7.096701388888888573e+00 1.374340277777777786e+01 2.523310763888889028e+02 2.523310763888889028e+02 2.523310763888889028e+02 2.856562500000000071e+01 1.088680555555555607e+01 1.095104166666666679e+01 9.701215277777777146e+00 1.796319444444444358e+01 2.399312500000000057e+02 2.399312500000000057e+02 2.399312500000000057e+02 2.621562499999999929e+01 8.514062499999999645e+00 8.440451388888888573e+00 7.259201388888889106e+00 1.333541666666666714e+01 2.324053819444444571e+02 2.324053819444444571e+02 2.324053819444444571e+02 1.979565972222222214e+01 5.531423611111111249e+00 5.460416666666666252e+00 4.544444444444444287e+00 9.040625000000000355e+00 1.738116319444444571e+02 1.738116319444444571e+02 1.738116319444444571e+02 1.488871527777777715e+01 3.594965277777777857e+00 3.569444444444444642e+00 2.827256944444444642e+00 5.219618055555555358e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.992777777777777715e+01 1.335277777777777786e+01 1.331597222222222143e+01 1.264965277777777786e+01 2.327569444444444358e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.090920138888888857e+01 1.450868055555555536e+01 1.431388888888888822e+01 1.404479166666666679e+01 2.713072916666666501e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.054739583333333286e+01 1.506493055555555571e+01 1.504079861111111072e+01 1.465468749999999964e+01 2.813680555555555429e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.958159722222222143e+01 1.301371527777777715e+01 1.306006944444444429e+01 1.195763888888888893e+01 2.059843749999999929e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.791736111111111285e+01 1.233333333333333393e+01 1.233732638888888822e+01 1.085694444444444429e+01 1.840677083333333286e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.170052083333333215e+01 1.462673611111111072e+01 1.452534722222222285e+01 1.322430555555555642e+01 2.231892361111111001e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.626753472222222285e+01 1.656440972222222285e+01 1.652309027777777928e+01 1.548802083333333357e+01 2.821145833333333286e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.431059027777777715e+01 1.555468750000000000e+01 1.537621527777777786e+01 1.369427083333333250e+01 2.479097222222222285e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.385694444444444429e+01 1.502951388888888928e+01 1.525989583333333321e+01 1.385347222222222285e+01 2.511319444444444571e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.686232638888888857e+01 1.070642361111111107e+01 1.073211805555555642e+01 1.017829861111111178e+01 1.892899305555555500e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.110815972222222214e+01 1.462517361111111036e+01 1.470538194444444358e+01 9.849479166666666785e+00 1.304357638888888893e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.601527777777777573e+01 1.778506944444444571e+01 1.792708333333333215e+01 1.262586805555555536e+01 1.665121527777777644e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.820260416666666714e+01 1.868124999999999858e+01 1.881336805555555713e+01 1.300121527777777786e+01 1.693715277777777928e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.305347222222222570e+01 1.698124999999999929e+01 1.676857638888888857e+01 1.128524305555555607e+01 1.369531250000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.574895833333333428e+01 1.738628472222222143e+01 1.730277777777777715e+01 1.146197916666666750e+01 1.396440972222222143e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.530173611111111143e+01 1.768541666666666501e+01 1.752847222222222356e+01 1.156388888888888822e+01 1.433090277777777821e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.823506944444444144e+01 1.910000000000000142e+01 1.912777777777777644e+01 1.260347222222222285e+01 1.646579861111111143e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.986979166666666430e+01 1.903993055555555713e+01 1.925364583333333357e+01 1.277222222222222214e+01 1.610034722222222214e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.749236111111110858e+01 1.795694444444444571e+01 1.797847222222222285e+01 1.236128472222222285e+01 1.565173611111111107e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.676371527777777715e+01 1.237378472222222214e+01 1.217812499999999964e+01 8.435937499999999645e+00 1.137812500000000071e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.949999999999999956e-01 9.419999999999999485e-01 -1.454079999999999870e+02 0.000000000000000000e+00 2.474999999999999978e-01 4.709999999999999742e-01 -7.270399999999999352e+01 0.000000000000000000e+00 1.650000000000000078e-01 3.140000000000000013e-01 -4.846933333333333138e+01 0.000000000000000000e+00 1.237499999999999989e-01 2.354999999999999871e-01 -3.635199999999999676e+01 0.000000000000000000e+00 8.250000000000000389e-02 1.570000000000000007e-01 -2.423466666666666569e+01 0.000000000000000000e+00 4.950000000000000233e-02 9.419999999999999207e-02 -1.454079999999999906e+01
